725,0.142045,25.5436,30.2344
726,0.142241,25.6229,30.2761
727,0.142437,25.7022,30.3178
728,0.142633,25.7815,30.3595
729,0.142829,25.8607,30.4012
730,0.143025,25.94,30.4429
731,0.143221,26.0193,30.4846
732,0.143417,26.0986,30.5263
733,0.143613,26.1779,30.568
734,0.143809,26.2572,30.6097
735,0.144005,26.3365,30.6514
736,0.144201,26.4158,30.6931
737,0.144397,26.4951,30.7348
738,0.144592,26.5744,30.7765
739,0.144788,26.6537,30.8182
740,0.144984,26.733,30.8599
741,0.14518,26.8123,30.9016
742,0.145376,26.8916,30.9433
743,0.145572,26.9709,30.985
744,0.145768,27.0502,31.0267
745,0.145964,27.1294,31.0684
746,0.14616,27.2087,31.1101
747,0.146356,27.288,31.1518
748,0.146552,27.3673,31.1935
749,0.146748,27.4466,31.2352
750,0.146944,27.5259,31.2769
751,0.147139,27.6052,31.3186
752,0.147335,27.6845,31.3603
753,0.147531,27.7638,31.402
754,0.147727,27.8431,31.4438
755,0.147923,27.9224,31.4855
756,0.148119,28.0017,31.5272
757,0.148315,28.081,31.5689
758,0.148511,28.1603,31.6106
759,0.148707,28.2396,31.6523
760,0.148903,28.3189,31.694
761,0.149099,28.3981,31.7357
762,0.149295,28.4774,31.7774
763,0.149491,28.5567,31.8191
764,0.149687,28.636,31.8608
765,0.149882,28.7153,31.9025
766,0.150078,28.7946,31.9442
767,0.150274,28.8739,31.9859
768,0.15047,28.9532,32.0276
769,0.150666,29.0325,32.0693
770,0.150862,29.1118,32.111
771,0.151058,29.1911,32.1527
772,0.151254,29.2704,32.1944
773,0.15145,29.3497,32.2361
774,0.151646,29.429,32.2778
775,0.151842,29.5083,32.3195
776,0.152038,29.5876,32.3612
777,0.152234,29.6668,32.4029
778,0.152429,29.7461,32.4446
779,0.152625,29.8254,32.4863
780,0.152821,29.9047,32.528
781,0.153017,29.984,32.5697
782,0.153213,30.0633,32.6114
783,0.153409,30.1426,32.6531
784,0.153605,30.2219,32.6948
785,0.153801,30.3012,32.7365
786,0.153997,30.3805,32.7782
